"","row","center.X","center.Y","TR","Elev.minim","Elev.maxim","Elev.mean","Elev.mode","Elev.stdde","Elev.varia","CV","IQ","Elev.skewn","Elev.kurto","Elev.AAD","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.ske","Elev.L.kur","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Return.1.c","Return.2.c","Return.3.c","Return.4.c","Percentage","Percenta_1","X.All.retur","First.retu","All.return","Percenta_2","Percenta_3","Percenta_4","Percenta_5","X.All.ret_1","X.All.ret_2","First.re_1","First.re_2","All.retu_1","All.retu_2","Total.firs","Canopy.rel","Elev.quadr","Elev.cubic","Profile.ar","Habitat"
"234",21,531860,22920,594,3.0592,13.4882,7.3887,7.1977,2.3364,5.4587,0.3162,3.5494,0.191,2.3596,1.9307,7.3887,1.3371,0.047,0.0994,0.181,0.0352,0.0743,3.3278,3.6755,4.1134,5.2219,5.629,6.0379,6.674,7.2766,8.0364,8.7464,9.1784,9.4346,10.4755,11.5028,12.8461,525,67,2,0,67.8295,56.4103,76.7442,525,594,35.4005,37.9845,26.9706,29.0598,36.6925,39.5349,274,294,284,306,774,0.4151,7.7487,8.0753,34.6312,"RMR"
"235",21,531880,22920,795,3.0199,12.0935,7.4878,7.0526,1.9522,3.8111,0.2607,2.6073,-0.2918,2.5227,1.5727,7.4878,1.109,-0.0739,0.1165,0.1481,-0.0667,0.1051,3.1157,3.8516,4.6208,5.8598,6.2663,6.6072,7.1604,7.6353,8.1347,8.592,8.8736,9.2028,9.9289,10.4865,11.3073,714,81,0,0,90.7243,70.4787,101.0165,714,795,53.3672,62.5159,37.3227,44.2376,53.4943,63.4053,420,492,421,499,787,0.4924,7.7378,7.9537,48.4942,"RMR"
"236",21,531900,22920,610,3.0356,10.5564,5.9117,5.0651,1.6214,2.6288,0.2743,2.4,0.2831,2.3489,1.3378,5.9117,0.9271,0.0559,0.0663,0.1568,0.0603,0.0715,3.0962,3.4593,3.7765,4.3693,4.5955,4.9528,5.3761,5.7921,6.3024,6.79,6.9955,7.2864,8.2049,8.7975,9.5161,567,43,0,0,73.5409,57.656,79.118,567,610,36.7056,52.6589,26.8431,39.603,36.8353,54.345,283,406,284,419,771,0.3824,6.1297,6.336,38.7078,"RMR"
"237",21,531920,22920,730,3.0107,13.2941,8.1363,8.0708,2.5103,6.3015,0.3085,3.7956,-0.1981,2.1986,2.0625,8.1363,1.4389,-0.0703,0.0998,0.1768,-0.0489,0.0693,3.1133,3.6395,4.398,5.7357,6.3001,6.9503,7.648,8.2592,8.9212,9.6018,10.0956,10.5396,11.4633,12.0176,12.6753,628,100,2,0,82.7404,66.8498,96.1792,628,730,49.0119,49.9341,35.2564,35.989,50.7246,51.7787,372,379,385,393,759,0.4984,8.5143,8.8327,43.7567,"RMR"
"238",21,531940,22920,370,3.0568,13.0916,6.4129,7.0388,2.3201,5.3826,0.3618,3.1228,0.5885,2.5401,1.9101,6.4129,1.3102,0.1829,0.0896,0.2043,0.1396,0.0684,3.0805,3.3333,3.5843,4.188,4.5683,4.8478,5.4567,6.0152,6.8264,7.3434,7.6911,8.4086,9.9631,10.728,12.0658,334,36,0,0,44.474,40.7489,49.2676,334,370,21.1718,17.0439,18.1718,14.5374,21.9707,17.5766,159,128,165,132,751,0.3345,6.8186,7.207,24.6682,"RMR"
"239",21,531960,22920,108,3.0752,8.3204,5.2055,4.1575,1.3383,1.7911,0.2571,1.9041,0.3937,2.2794,1.1268,5.2055,0.7649,0.0753,0.0507,0.1469,0.0985,0.0663,3.142,3.2249,3.4556,4.0679,4.1904,4.3427,4.6266,4.9596,5.6273,5.9133,6.0945,6.3388,7.1402,7.6753,8.0568,107,1,0,0,14.324,13.8107,14.4578,107,108,6.2918,11.3788,6.0102,10.8696,6.2918,11.3788,47,85,47,85,747,0.4062,5.3733,5.5365,12.3684,"RMR"
"240",21,531980,22920,207,3.0265,15.2122,9.0039,3.6068,3.575,12.7808,0.3971,6.1203,-0.107,1.7912,3.0774,9.0039,2.0562,-0.063,-0.0013,0.2284,-0.0306,-6e-04,3.2562,3.6566,3.8797,4.7807,5.3362,6.7387,8.3662,9.5756,10.5797,11.1522,11.4565,12.137,13.8959,14.4511,14.827,187,18,2,0,24.6377,24.6429,27.2727,187,207,13.834,23.3202,13.2143,23.4524,14.6245,25.9552,105,177,111,197,759,0.4905,9.6845,10.2238,15.5314,"RMR"
"241",21,532000,22920,179,3.0051,15.8339,8.6325,3.2088,3.4885,12.1697,0.4041,5.5566,-0.0696,1.9088,2.9511,8.6325,2.0093,-0.0392,0.034,0.2328,-0.0195,0.0169,3.1216,3.3206,3.4967,4.5179,5.8669,6.3332,7.7663,8.9674,9.7587,10.7186,11.4236,11.994,13.128,13.8122,15.3555,160,19,0,0,43.1267,41.1494,48.248,160,179,23.1806,41.5094,22.9885,39.7701,26.9542,46.6307,86,154,100,173,371,0.4387,9.3071,9.8434,25.0478,"RMR"
"242",20,531740,22900,153,3.0662,9.3594,5.897,4.0651,1.7721,3.1402,0.3005,3.2838,0.0909,1.7754,1.5413,5.897,1.0246,0.0275,-0.0093,0.1737,0.0268,-0.009,3.0744,3.3841,3.5482,4.0099,4.1718,4.6135,5.1892,5.8363,6.5913,7.126,7.4556,7.7029,8.3307,8.6513,9.2263,149,4,0,0,15.3608,14.6272,15.7732,149,153,7.6289,12.268,7.1702,11.6635,7.732,12.5773,74,119,75,122,970,0.4498,6.1558,6.3887,13.838,"RMR"
"243",20,531760,22900,486,3.0048,12.6934,7.3964,4.5426,2.452,6.0125,0.3315,4.0967,0.0448,1.9591,2.1043,7.3964,1.4142,0.0122,0.0349,0.1912,0.0086,0.0247,3.103,3.6038,4.1052,4.7809,5.3446,5.7977,6.5532,7.3357,8.3367,9.0411,9.4413,9.7614,10.6438,11.2749,12.1997,452,34,0,0,50.3341,44.7102,54.1203,452,486,26.5033,43.7639,22.0791,37.9025,26.7261,45.8797,238,393,240,412,898,0.4533,7.7915,8.1354,30.6568,"RMR"
"244",20,531780,22900,563,3.0106,12.6439,7.2055,7.1392,2.6294,6.9139,0.3649,4.4611,0.1985,1.892,2.2476,7.2055,1.5143,0.0844,0.0204,0.2102,0.0557,0.0135,3.0455,3.3716,3.6795,4.6649,4.971,5.306,6.1482,6.9835,7.7745,9.0433,9.4321,9.8319,10.9381,11.5771,12.1291,526,37,0,0,62.8435,53.7214,67.264,526,563,30.7049,31.7802,24.9046,25.8588,31.1828,32.3775,257,266,261,271,837,0.4355,7.6695,8.0768,34.2726,"RMR"
"245",20,531800,22900,670,3.0002,11.8165,6.7867,6.3588,2.0305,4.1229,0.2992,3.089,0.0684,2.1578,1.685,6.7867,1.1672,0.0171,0.0703,0.172,0.0146,0.0602,3.1729,3.4759,3.9081,4.9279,5.2469,5.6112,6.2482,6.726,7.2472,8.0063,8.3358,8.8011,9.5494,10.1009,10.8281,616,54,0,0,76.808,65.2386,83.5411,616,670,40.0249,46.7581,31.6456,37.4878,40.5237,48.005,321,375,325,385,802,0.4295,7.0835,7.3494,42.763,"RMR"
"246",20,531880,22900,784,3.0066,12.7488,7.4892,6.4086,2.1663,4.6929,0.2893,3.2339,-0.003,2.3131,1.7972,7.4892,1.2414,-0.0058,0.0942,0.1658,-0.0047,0.0759,3.1768,3.8345,4.5617,5.4933,5.8844,6.3317,6.8304,7.5242,8.1646,8.7146,9.1183,9.4952,10.2916,11.0042,12.1146,681,102,1,0,90.9212,71.8607,104.6729,681,784,52.737,68.4913,36.6636,49.3126,53.4045,71.8291,395,513,400,538,749,0.4601,7.7958,8.0688,45.6165,"RMR"
"247",20,531900,22900,709,3.0114,11.1095,6.8159,6.7391,1.9572,3.8305,0.2871,3.0035,-0.0594,2.1097,1.6441,6.8159,1.1261,-0.0212,0.0595,0.1652,-0.0188,0.0528,3.1527,3.5086,4.0582,4.9026,5.3118,5.6708,6.2735,6.8861,7.4956,8.0544,8.3153,8.6009,9.3858,9.9405,10.6565,627,81,1,0,82.5,64.8673,93.2895,627,709,46.9737,48.0263,33.6688,34.6752,48.4211,49.8684,357,365,368,379,760,0.4698,7.0909,7.3336,43.9429,"RMR"
"248",20,531920,22900,465,3.0098,12.6832,7.1591,8.691,2.295,5.2672,0.3206,3.7339,-0.0092,2.0919,1.9281,7.1591,1.3201,-0.0152,0.056,0.1844,-0.0115,0.0424,3.1043,3.4655,3.8531,4.8411,5.2623,5.5933,6.6059,7.267,7.9105,8.7192,8.9962,9.3165,10.1173,10.5968,12.0111,401,64,0,0,52.6938,48.0869,61.1038,401,465,30.8804,18.5283,25.0259,14.5812,31.8003,18.5283,235,141,242,141,761,0.4289,7.5173,7.8281,30.9288,"RMR"
"249",20,531940,22900,295,3.0092,10.7188,5.3201,3.0092,1.7216,2.9639,0.3236,2.481,0.7074,2.7652,1.4082,5.3201,0.9653,0.1607,0.0715,0.1814,0.1665,0.0741,3.0284,3.106,3.2898,3.6786,3.9357,4.2091,4.5441,5.031,5.4814,5.9431,6.4167,6.8197,7.8165,8.5638,9.5569,287,8,0,0,38.6792,34.0647,39.7574,287,295,17.1159,38.6792,14.8961,33.9492,17.3854,39.6226,127,287,129,294,742,0.2998,5.5908,5.8609,24.0794,"RMR"
"250",20,531960,22900,404,3.0027,14.5674,5.7905,3.5534,2.3664,5.5998,0.4087,3.2682,1.1457,4.0607,1.8894,5.7905,1.278,0.3161,0.1216,0.2207,0.2474,0.0952,3.0566,3.1813,3.3632,3.6857,3.8792,4.129,4.6178,5.1577,5.781,6.5843,7.1474,7.8164,9.0365,10.3792,13.4059,378,26,0,0,50.8065,44.153,54.3011,378,404,20.6989,43.5484,17.5956,37.4863,21.6398,46.1022,154,324,161,343,744,0.2411,6.2542,6.7411,24.8612,"RMR"
"251",19,531780,22880,342,3.0054,10.5314,5.7779,4.9167,1.772,3.1401,0.3067,2.7209,0.4628,2.3362,1.468,5.7779,1.0086,0.1143,0.0618,0.1746,0.1133,0.0612,3.0376,3.2954,3.7001,4.0508,4.2527,4.5933,5.0214,5.6099,6.0917,6.5765,6.9735,7.3532,8.4563,9.0449,9.716,326,16,0,0,41.7949,38.2123,43.8462,326,342,20,27.3077,17.5419,24.0223,20.1282,27.5641,156,213,157,215,780,0.3684,6.0428,6.2973,26.4451,"RMR"
"252",19,531800,22880,470,3.0208,10.5178,6.5872,5.9958,1.7837,3.1816,0.2708,2.6395,-0.1789,2.2431,1.4671,6.5872,1.0219,-0.0461,0.074,0.1551,-0.0451,0.0724,3.0899,3.3824,3.9428,5.0455,5.3984,5.6978,6.1414,6.6536,7.1361,7.7285,8.0379,8.286,8.8737,9.3021,10.0113,457,13,0,0,57.34,49.3697,58.9711,457,470,30.3639,37.8921,25.4202,31.7227,30.3639,37.8921,242,302,242,302,797,0.4757,6.824,7.0309,35.961,"RMR"
"253",19,531820,22880,405,3.0059,10.6276,6.5058,6.9982,1.7821,3.176,0.2739,2.7405,-0.0954,2.1451,1.4987,6.5058,1.0244,-0.0277,0.057,0.1575,-0.027,0.0557,3.0577,3.4412,3.9096,4.9321,5.1544,5.3496,6.0407,6.6388,7.1107,7.6544,7.8949,8.0941,8.7815,9.369,9.8708,378,27,0,0,49.6715,45.2009,53.2194,378,405,27.2011,23.1275,23.2143,19.6429,27.3325,23.1275,207,176,208,176,761,0.4592,6.7449,6.9565,31.9886,"RMR"
"254",19,531900,22880,298,3.017,11.1183,6.1212,3.5313,1.8885,3.5663,0.3085,2.9991,0.3484,2.2875,1.5811,6.1212,1.0801,0.0853,0.0486,0.1765,0.079,0.045,3.1188,3.5321,3.6837,4.2407,4.5984,4.8846,5.4481,5.887,6.4535,7.2373,7.5975,8.1132,8.6764,9.2408,10.5399,277,21,0,0,37.7384,34.4111,40.5995,277,298,18.3924,35.9673,15.8199,32.679,18.6649,38.5559,135,264,137,283,734,0.3832,6.4049,6.6717,23.3446,"RMR"
"255",19,531920,22880,516,3.0096,11.5256,5.9291,4.2262,1.9134,3.6613,0.3227,2.8248,0.556,2.6029,1.5684,5.9291,1.0822,0.1354,0.0842,0.1825,0.1251,0.0778,3.0379,3.2766,3.566,4.1726,4.3802,4.6617,5.1533,5.6919,6.2064,6.859,7.205,7.5294,8.591,9.625,10.4517,474,42,0,0,66.0167,54.7771,71.8663,474,516,31.8942,53.3426,24.8408,43.2059,32.5905,56.6852,229,383,234,407,718,0.3428,6.2296,6.5212,32.9477,"RMR"
"256",19,531940,22880,690,3.0006,17.5088,7.7923,6.6852,2.9766,8.8603,0.382,4.5228,0.452,2.5314,2.4559,7.7923,1.6922,0.1649,0.1124,0.2172,0.0974,0.0664,3.0995,3.6214,4.0784,4.8322,5.285,5.9032,6.802,7.4833,8.3547,9.2823,9.8078,10.4685,12.24,13.0168,15.0356,629,60,1,0,86.4011,70.3364,94.7802,629,690,42.3077,56.5934,32.314,43.2212,43.544,58.2418,308,412,317,424,728,0.3303,8.3407,8.8445,38.2702,"RMR"
"257",18,531780,22860,318,3.0018,13.0159,5.8834,3.0018,2.0666,4.2708,0.3513,3.1023,0.7161,3.1041,1.7056,5.8834,1.158,0.1699,0.08,0.1968,0.1468,0.0691,3.0188,3.1782,3.4458,3.9638,4.1962,4.4062,4.9063,5.6049,6.2402,6.9636,7.2985,7.6758,8.7104,9.5564,11.4879,308,10,0,0,37.7914,34.4902,39.0184,308,318,17.1779,37.6687,15.1844,34.3818,17.1779,38.8957,140,307,140,317,815,0.2878,6.2347,6.5816,23.6416,"RMR"
"258",18,531800,22860,445,3.0062,10.5227,6.2484,5.3924,1.8785,3.5289,0.3006,2.9535,0.0466,2.0562,1.6037,6.2484,1.0813,0.0042,0.0391,0.1731,0.0039,0.0362,3.0407,3.2205,3.6488,4.3648,4.6819,4.9175,5.5873,6.3241,6.9552,7.4163,7.6354,8.0658,8.669,9.1722,10.2051,424,21,0,0,55.7162,48.5278,58.4757,424,445,29.9606,37.7135,24.8637,31.5158,29.9606,37.9763,228,287,228,289,761,0.4313,6.5241,6.7698,33.6951,"RMR"
"259",18,531820,22860,561,3.0002,11.6323,5.7134,4.5074,1.6073,2.5836,0.2813,2.3143,0.4823,2.9971,1.3173,5.7134,0.9092,0.0716,0.072,0.1591,0.0787,0.0792,3.0732,3.3794,3.653,4.1713,4.4677,4.6644,5.1665,5.611,6.114,6.5303,6.782,7.0585,7.8899,8.3241,9.9691,533,28,0,0,70.8777,58.0745,74.6011,533,561,36.0372,54.7872,28.0538,43.2712,36.0372,55.5851,271,412,271,418,752,0.3143,5.9348,6.1509,38.3715,"RMR"
"260",18,531840,22860,438,3.0293,11.3756,6.787,8.0636,2.0413,4.1668,0.3008,3.2724,-0.1045,1.9752,1.7534,6.787,1.1736,-0.0423,0.0343,0.1729,-0.036,0.0293,3.0836,3.4961,3.9033,4.6076,5.0085,5.4008,6.2268,7.1201,7.6684,8.1292,8.2809,8.6284,9.3619,9.8776,10.7545,386,52,0,0,52.3035,49.5475,59.3496,386,438,31.0298,18.5637,26.4706,15.4977,31.7073,18.5637,229,137,234,137,738,0.4502,7.0867,7.3459,34.1963,"RMR"
"261",18,531900,22860,449,3.0007,10.2538,6.0127,6.9151,1.7206,2.9603,0.2862,2.6377,0.2496,2.2824,1.4393,6.0127,0.9855,0.0508,0.0583,0.1639,0.0516,0.0591,3.0612,3.3594,3.8055,4.3182,4.5272,4.8412,5.3851,5.9835,6.5371,6.949,7.1649,7.5092,8.3904,9.0176,10.0027,433,16,0,0,62.482,52.1487,64.7908,433,449,31.8903,20.3463,25.784,16.3763,32.0346,20.3463,221,141,222,141,693,0.4153,6.2535,6.4786,34.7391,"RMR"
"262",18,531920,22860,522,3.0317,11.8485,6.7501,5.131,2.2002,4.8409,0.326,3.3773,0.1662,2.0378,1.8863,6.7501,1.266,0.0496,0.0398,0.1875,0.0392,0.0315,3.098,3.4409,3.7729,4.5869,5.0399,5.2773,5.8077,6.6892,7.4887,8.133,8.4172,8.7988,9.7053,10.5245,11.3691,473,49,0,0,68.0576,54.4317,75.1079,473,522,35.3957,51.223,26.7987,39.8332,36.9784,54.964,246,356,257,382,695,0.4217,7.099,7.4118,34.9421,"RMR"
"263",17,531040,22840,655,3.0092,14.0497,7.4876,4.2359,2.9923,8.9541,0.3996,5.0821,0.3102,2.0173,2.5475,7.4876,1.7161,0.1441,0.0319,0.2292,0.084,0.0186,3.0418,3.3613,3.706,4.3554,4.6869,5.1969,6.2952,7.3335,8.1205,9.2992,9.769,10.2342,11.8578,12.8477,13.7601,575,80,0,0,55.8252,47.2242,63.5922,575,655,28.2524,46.3107,22.8551,39.0771,30.7767,52.6214,291,477,317,542,1030,0.4056,8.0626,8.5677,28.3832,"RMR"
"264",17,531060,22840,812,3.0051,13.0098,6.5873,3.0051,2.3715,5.6239,0.36,3.606,0.4201,2.2733,1.9814,6.5873,1.3526,0.1391,0.0675,0.2053,0.1028,0.0499,3.0647,3.2975,3.5951,4.3123,4.5914,4.9178,5.699,6.2891,7.0286,7.7977,8.1974,8.6723,10.2613,10.8351,11.8381,713,98,1,0,70.664,55.9229,80.4757,713,812,35.2825,70.5649,25.4132,55.854,36.5709,80.3766,356,712,369,811,1009,0.3581,7.0007,7.383,33.8359,"RMR"
"265",17,531080,22840,785,3.002,15.4176,7.7196,3.5932,2.9372,8.6274,0.3805,4.538,0.3324,2.2705,2.4692,7.7196,1.6801,0.1269,0.0867,0.2176,0.0755,0.0516,3.0573,3.5538,3.877,4.7812,5.3031,5.7518,6.6319,7.4442,8.5158,9.3495,9.8411,10.2392,11.6864,13.2069,14.4435,699,83,3,0,65.6338,55.2039,73.7089,699,785,33.4272,62.4413,26.3713,52.2504,35.2113,69.7653,356,665,375,743,1065,0.38,8.2588,8.7415,31.4527,"RMR"
"266",17,531100,22840,865,3.0149,16.0104,8.6344,8.7907,3.1878,10.1621,0.3692,4.8387,0.1584,2.1437,2.6786,8.6344,1.832,0.0675,0.0941,0.2122,0.0368,0.0513,3.0849,3.5321,4.3218,5.6213,6.1718,6.6122,7.5527,8.4755,9.4678,10.5977,11.0105,11.7975,12.9886,14.0027,15.4749,729,131,5,0,68.8385,57.7822,81.6808,729,865,35.7885,34.8442,27.7221,26.7869,39.1879,37.8659,379,369,415,401,1059,0.4324,9.2034,9.6968,33.7346,"RMR"
"267",17,531780,22840,347,3.0129,11.3822,7.324,8.7253,2.2443,5.0371,0.3064,3.7339,-0.2909,1.8785,1.9578,7.324,1.288,-0.1102,0.0062,0.1759,-0.0856,0.0048,3.0734,3.4162,3.9764,5.1366,5.5546,5.722,6.6255,7.7424,8.4502,8.971,9.2886,9.5504,10.0006,10.4267,10.812,338,9,0,0,43.2225,38.7277,44.3734,338,347,24.1688,15.3453,21.2054,13.3929,24.2967,15.3453,189,120,190,120,782,0.5151,7.6593,7.9367,29.2729,"RMR"
"268",17,531800,22840,531,3.0155,10.0865,5.7828,5.8215,1.6275,2.6489,0.2814,2.4869,0.2328,2.3138,1.3431,5.7828,0.932,0.0429,0.0601,0.1612,0.0461,0.0644,3.0675,3.3055,3.556,4.1318,4.5172,4.8057,5.2668,5.7518,6.1637,6.6985,7.0041,7.233,7.9786,8.4486,9.4964,518,13,0,0,67.2727,55.3125,68.961,518,531,34.1558,33.3766,27.3958,26.7708,34.1558,33.3766,263,257,263,257,770,0.3914,6.007,6.2166,37.3986,"RMR"
"269",17,531820,22840,461,3.009,9.9486,5.7224,4.6613,1.7472,3.0527,0.3053,2.8131,0.3989,2.0775,1.5006,5.7224,0.998,0.1088,0.0263,0.1744,0.109,0.0264,3.0843,3.2878,3.6425,4.1151,4.297,4.4794,4.8182,5.3828,6.0798,6.7554,7.1101,7.4739,8.3038,8.6331,9.5632,445,16,0,0,60.462,51.5084,62.6359,445,461,27.8533,40.2174,23.1285,33.743,28.125,41.0326,205,296,207,302,736,0.391,5.9826,6.23,35.2402,"RMR"
"270",17,531840,22840,605,3.0024,10.7921,6.0798,5.4754,1.6181,2.6183,0.2661,2.3805,0.2023,2.4689,1.321,6.0798,0.9237,0.0358,0.0824,0.1519,0.0388,0.0892,3.077,3.4646,3.8552,4.6444,4.8715,5.1391,5.5629,6.0171,6.4646,6.9202,7.252,7.5236,8.2399,8.8422,9.7368,564,41,0,0,78.0083,61.9877,83.6791,564,605,39.5574,52.2822,29.5082,39.2418,39.834,52.9737,286,378,288,383,723,0.3951,6.2911,6.4893,41.2514,"RMR"
"271",16,531020,22820,1322,3.0092,15.1487,7.97,7.0557,2.5745,6.6282,0.323,3.6834,0.1972,2.4401,2.1073,7.97,1.4701,0.0556,0.1284,0.1845,0.0378,0.0873,3.192,3.8862,4.4095,5.7102,6.0798,6.5273,7.1586,7.8671,8.5497,9.3504,9.7632,10.2092,11.5228,12.2883,13.9756,1141,178,3,0,88.7938,66.067,102.8794,1141,1322,48.3268,60.856,32.1339,40.9295,50.0389,63.7354,621,782,643,819,1285,0.4087,8.3752,8.7415,39.3978,"RMR"
"272",16,531040,22820,1063,3.0024,16.2869,7.8689,9.3284,2.7791,7.7234,0.3532,4.275,0.1912,2.3094,2.3476,7.8689,1.5908,0.0488,0.085,0.2022,0.0307,0.0534,3.0954,3.6511,4.0571,5.1473,5.5993,6.0689,6.887,7.8575,8.8517,9.5762,9.8743,10.2555,11.4542,12.491,14.1469,884,174,5,0,77.2052,62.0549,92.8384,884,1063,43.8428,30.3057,30.9982,21.366,46.3755,31.9651,502,347,531,366,1145,0.3663,8.3448,8.7655,36.3923,"RMR"
"273",16,531060,22820,509,3.0055,11.9114,5.892,3.1469,2.1368,4.5658,0.3627,3.0223,0.662,2.7927,1.7274,5.892,1.1992,0.176,0.0903,0.2035,0.1467,0.0753,3.0222,3.1686,3.2834,3.6858,4.1339,4.4417,4.9833,5.756,6.1629,6.7816,7.1563,7.5812,9.0709,9.9431,11.4449,472,34,3,0,44.2777,37.7317,47.7486,472,509,20.6379,42.3077,17.2721,36.1008,21.8574,45.6848,220,451,233,487,1066,0.3241,6.2667,6.6308,24.1583,"RMR"
"274",16,531080,22820,728,3.0146,15.5696,6.4871,4.2104,2.4239,5.8753,0.3737,3.3387,0.9772,4.0207,1.9167,6.4871,1.3296,0.2293,0.1501,0.205,0.1725,0.1129,3.0804,3.3556,3.7299,4.304,4.6472,4.9083,5.4546,6.0939,6.7061,7.4282,7.9859,8.4912,9.4849,11.1903,14.2524,653,75,0,0,62.0722,49.4565,69.2015,653,728,28.0418,51.9011,21.2636,40.6929,29.7529,56.9392,295,546,313,599,1052,0.2766,6.9245,7.3746,26.0841,"RMR"
"275",16,531100,22820,961,3.0275,17.7441,7.6416,8.6338,2.6869,7.2193,0.3516,3.5894,0.6165,3.7796,2.1288,7.6416,1.4917,0.0978,0.1778,0.1952,0.0655,0.1192,3.119,3.4784,4.0844,5.1718,5.7195,6.0692,6.7935,7.6382,8.3776,9.004,9.3088,9.6293,10.6791,11.7103,16.0745,803,156,2,0,79.0354,66.4133,94.5866,803,961,44.7835,32.3819,33.103,23.7733,47.1457,33.8583,455,329,479,344,1016,0.3135,8.0997,8.543,32.8845,"RMR"
"276",16,531120,22820,804,3.0051,16.0571,8.1092,6.9414,3.0698,9.4238,0.3786,4.5432,0.2876,2.2954,2.5529,8.1092,1.7554,0.1103,0.1171,0.2165,0.0628,0.0667,3.0825,3.3994,3.9522,5.1374,5.7072,6.2253,7.0106,7.9346,8.9079,9.8348,10.2504,10.5991,12.5324,13.7359,14.5923,689,111,4,0,63.211,54.4347,73.7615,689,804,34.3119,42.1101,26.0664,33.3108,35.3211,45.1376,374,459,385,492,1090,0.3911,8.6701,9.1678,32.5351,"RMR"
"277",16,531140,22820,1074,3.0228,23.0424,9.4288,8.7427,4.2412,17.9876,0.4498,5.2242,0.8035,3.3188,3.3248,9.4288,2.3495,0.365,0.2886,0.2492,0.1553,0.1229,3.1101,3.7254,4.3015,5.589,6.2415,6.7206,7.9079,8.9612,9.8691,10.9011,11.4657,12.6766,15.6342,17.9038,21.6156,880,180,14,0,71.5447,62.1888,87.3171,880,1074,37.1545,42.9268,27.6781,32.5999,38.8618,45.7724,457,528,478,563,1230,0.32,10.338,11.2077,28.8249,"RMR"
"278",16,531740,22820,830,3.0001,20.6105,7.6493,6.3545,2.8186,7.9445,0.3685,3.6368,1.024,5.3534,2.1816,7.6493,1.5362,0.1861,0.204,0.2008,0.1212,0.1328,3.128,3.5798,4.2855,5.197,5.6898,6.1136,6.6645,7.2771,7.9728,8.8405,9.3265,9.9213,11.102,12.1182,17.3997,757,70,3,0,79.267,70.4584,86.911,757,830,37.6963,54.8691,31.4092,46.5195,38.7435,57.3822,360,524,370,548,955,0.264,8.1515,8.6738,34.1334,"RMR"
"279",16,531760,22820,590,3.0062,10.48,6.0241,5.3788,1.6317,2.6626,0.2709,2.3229,0.2741,2.5313,1.3134,6.0241,0.9284,0.0508,0.094,0.1541,0.0548,0.1013,3.0806,3.414,3.8391,4.5331,4.8569,5.0982,5.5271,5.9922,6.3521,6.6737,7.1798,7.4546,8.3335,8.9275,9.9299,564,25,1,0,65.7343,56.5134,68.7646,564,590,33.3333,43.8228,27.682,36.4943,33.683,44.4056,286,376,289,381,858,0.4038,6.2409,6.4461,37.6532,"RMR"
"280",16,531780,22820,346,3.0078,10.0634,4.9481,4.7997,1.2471,1.5552,0.252,1.7879,0.643,3.3738,1.0028,4.9481,0.6997,0.0738,0.0643,0.1414,0.1055,0.0919,3.036,3.2215,3.3675,3.7394,3.9563,4.157,4.5323,4.8698,5.1996,5.553,5.7443,5.9546,6.5873,7.1157,8.3916,345,1,0,0,43.4509,37.0847,43.5768,345,346,20.529,22.9219,17.4705,19.507,20.529,22.9219,163,182,163,182,794,0.275,5.1024,5.2586,29.6146,"RMR"
"281",16,531800,22820,480,3.0354,10.9512,5.9645,4.4175,1.7322,3.0004,0.2904,2.5986,0.4359,2.6219,1.4236,5.9645,0.9838,0.0853,0.0784,0.1649,0.0867,0.0797,3.0672,3.5073,3.7747,4.3881,4.5555,4.7917,5.3174,5.874,6.3318,6.85,7.1542,7.4383,8.3272,9.1113,10.3069,463,17,0,0,59.1315,49.4336,61.3027,463,480,28.8633,47.5096,23.378,38.9289,28.9911,48.2759,226,372,227,378,783,0.37,6.2104,6.4475,32.6944,"RMR"
"282",16,531820,22820,534,3.0103,9.6306,5.8214,3.7458,1.6805,2.8242,0.2887,2.6341,0.274,2.1409,1.4047,5.8214,0.9643,0.0652,0.0468,0.1656,0.0676,0.0485,3.051,3.3155,3.6873,4.1054,4.425,4.6724,5.2912,5.6773,6.1729,6.7665,7.0591,7.3782,8.2847,8.8692,9.2925,518,16,0,0,68.883,55.0515,71.0106,518,534,33.2447,61.8351,25.8763,48.9691,33.3777,63.1649,250,465,251,475,752,0.4246,6.0587,6.2812,37.3287,"RMR"
"283",16,531840,22820,494,3.0031,10.6802,6.0233,5.9277,1.6247,2.6397,0.2697,2.2813,0.1932,2.3847,1.3473,6.0233,0.9295,0.0325,0.0706,0.1543,0.035,0.0759,3.1366,3.3973,3.8778,4.5395,4.8398,5.057,5.4304,5.9838,6.5058,6.9396,7.1211,7.3657,8.1738,8.8192,9.5834,465,29,0,0,63.786,54.5254,67.7641,465,494,32.6475,34.8422,26.6004,28.4768,33.059,35.3909,238,254,241,258,729,0.3934,6.2381,6.4389,35.9484,"RMR"
